feature_name,feature_family,source_model,n_lags,zero_block_sum_pass,max_abs_block_sum,global_weight_sum,global_level_sum_pass,block_sums_json,weights_json,asset,run_type,seed,prime_mode,laplacian_eigenvalue,diffusion_tau,model_role,component,pm_low_modes
PMQDK_MODE_16_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,2.6928254750039864,2.3314683517128287e-15,True,"{""B1"": 0.5598439072559804, ""B2"": -2.6928254750039864, ""B3"": 0.834413950254944, ""B4"": 1.298567617493065}","[1.0771849113232718e-15, 0.4501572671388686, 0.10968664011711071, -0.09664806899176755, -0.4631958382642109, -0.5127716046506418, -0.6781153809029483, -0.9420945821944182, -0.652393475626402, -0.1935531815736101, 0.005184429898438306, 0.33953257234756773, 0.6054236210234691, 0.7302199841854811, 1.002647177165306, 1.02127280515898, 0.5656268965633254, 0.22698432105383784, 0.018821560432689177, -0.34589815732748364, -0.5136856304067771, -0.677201355146813]",QQQ,full,42,"[0, 2, 2]",6.618033988749896,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_16_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,4.035976514083812,-1.6653345369377348e-15,True,"{""B1"": 0.08264107021110777, ""B2"": -0.432929830154177, ""B3"": 4.035976514083812, ""B4"": -3.6856877541407442}","[-8.118181042789366e-16, 0.10611360460147762, -0.023472534390369042, -0.04562906457772846, -0.037012005633382604, -0.32739708928766653, -0.16822585967862058, 0.1453341890232212, 0.5443736231938048, 0.7641976023859243, 0.8928928122060702, 0.8781553702958074, 0.6249255848846442, 0.3314315211175611, 0.033141114007975064, -0.20748247861634994, -0.6784334105544313, -0.7467872395175001, -0.830176079733637, -0.7603267107605136, -0.35801324430205533, -0.13760970466423167]",QQQ,full,42,"[0, 2, 2]",6.618033988749896,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_17_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.132181554034758,-1.1102230246251563e-16,True,"{""B1"": -0.3132569428682044, ""B2"": 0.8809027728784399, ""B3"": -1.132181554034758, ""B4"": 0.5645357240245222}","[-1.1999292688296576e-16, -0.5833389498511826, 0.27008200698297835, 0.47691860498992467, -0.16366166212172156, -0.4893210474632943, 0.4363921411366764, 0.6205747363368547, -0.8025308604271391, -0.5577579667284691, 1.086766870148511, 0.34705757922862773, -1.0987047173159652, -0.1070124589403232, 0.9471153239587573, -0.1169948464091506, -0.6276328404635703, 0.20804797399613315, 0.432624714377537, -0.22569569510856666, -0.4804509762760654, 0.42752206994944764]",QQQ,full,42,"[0, 2, 3]",6.618033988749896,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_17_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.6715468684401622,-3.275157922644212e-15,True,"{""B1"": 0.6715468684401622, ""B2"": -0.6292156408109248, ""B3"": 0.26948352189239255, ""B4"": -0.31181474952163335}","[-1.32299365944497e-15, 0.14248872919165745, 0.5290581392485061, -0.21316548650778652, -0.45838138193237815, 0.30436624229295917, 0.42381541691783164, -0.685850431581551, -0.5516906207792154, 0.9017778619442552, 0.34207939126296705, -1.0978851472842999, -0.3698005989206978, 1.0450026356693833, 0.017450149915263637, -0.9185539789089683, 0.0755076873170613, 0.5265928912537432, -0.2801465283823827, -0.460846629927141, 0.27210834535304246, 0.4560733138577482]",QQQ,full,42,"[0, 2, 3]",6.618033988749896,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_18_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.530833827843623,2.3314683517128287e-15,True,"{""B1"": -0.9911854406868256, ""B2"": 1.5308338278436233, ""B3"": 0.4418621536940033, ""B4"": -0.9815105408507994}","[4.971437541849071e-16, -0.3947573733463417, -0.5964280673404844, 0.10801551757777923, 0.8831699231090459, 0.9089577337625475, 0.1758113498852892, -0.5451206964910383, -0.536590331940607, -0.15794586941174504, 0.3297692291612999, 0.7140827180266112, 0.301638697845099, -0.20909228998665472, -0.526361047825625, -0.43515589225498436, 0.13489421342536378, 0.839910065986421, 0.6376671043494825, -0.19886300587167255, -0.8035710706688642, -0.6300309079909203]",QQQ,full,42,"[1, 1, 0]",7.0,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_18_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.8442001072059263,-4.440892098500626e-16,True,"{""B1"": 0.8442001072059263, ""B2"": 0.42374688550858375, ""B3"": -0.719154456992859, ""B4"": -0.5487925357216517}","[1.436268147336265e-15, 0.8924693182327674, -0.048269211026842514, -0.47474188727576655, -0.3694582199301595, 0.3789984875213471, 0.7992245599903265, 0.08972394520283614, -0.3160781512651812, -0.4420323983916937, -0.5442495511544196, -0.06201173934271937, 0.4098907825785264, 0.23532660058262853, 0.1300429332370224, -0.20341213399782299, -0.9852597780184861, -0.4513455167545194, 0.5554934379583186, 0.681447685084832, 0.3686631976308931, -0.6444223608618893]",QQQ,full,42,"[1, 1, 0]",7.0,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_19_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.5308338278436238,1.6653345369377348e-15,True,"{""B1"": -0.991185440686824, ""B2"": 1.5308338278436238, ""B3"": 0.4418621536940016, ""B4"": -0.9815105408507997}","[4.971437541849101e-16, -0.39475737334634015, -0.5964280673404844, 0.10801551757777837, 0.8831699231090452, 0.9089577337625477, 0.17581134988529054, -0.545120696491038, -0.5365903319406075, -0.15794586941174568, 0.3297692291612989, 0.7140827180266107, 0.30163869784509945, -0.20909228998665427, -0.5263610478256247, -0.43515589225498436, 0.13489421342536206, 0.8399100659864199, 0.6376671043494834, -0.19886300587167138, -0.8035710706688634, -0.6300309079909214]",QQQ,full,42,"[1, 2, 0]",7.000000000000001,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_19_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.8442001072059269,8.881784197001252e-16,True,"{""B1"": -0.8442001072059269, ""B2"": -0.42374688550858247, ""B3"": 0.7191544569928594, ""B4"": 0.5487925357216512}","[-1.4362681473362633e-15, -0.8924693182327675, 0.04826921102684216, 0.4747418872757667, 0.3694582199301601, -0.37899848752134646, -0.7992245599903263, -0.0897239452028366, 0.31607815126518085, 0.44203239839169367, 0.5442495511544199, 0.062011739342719654, -0.4098907825785261, -0.23532660058262866, -0.1300429332370227, 0.20341213399782274, 0.9852597780184863, 0.45134551675452, -0.5554934379583182, -0.6814476850848322, -0.3686631976308936, 0.6444223608618889]",QQQ,full,42,"[1, 2, 0]",7.000000000000001,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_20_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.6717422365704164,-9.71445146547012e-16,True,"{""B1"": 0.7081416535915394, ""B2"": -1.6717422365704164, ""B3"": 0.7945199991871159, ""B4"": 0.16908058379176083}","[1.163872702917577e-15, 0.5564728537275239, 0.1516687998640144, -0.23014515495668156, -0.4779964986348589, -0.6663898289165024, -0.34471072607488157, 0.04749997201250812, 0.5336525869071146, 0.7688262812747396, 0.6010566053040787, 0.105479735672608, -0.3246796168120068, -0.8898155931594183, -0.9289896166897744, -0.6137342546146327, -0.47537717329972723, 0.12551084493548373, 0.5863081612089849, 0.6381598340498942, 0.6790674782270545, 0.15813530997447792]",QQQ,full,42,"[1, 0, 2]",7.618033988749895,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_20_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,2.698716495002949,2.4424906541753444e-15,True,"{""B1"": 0.45079145982234137, ""B2"": -2.3915784851370656, ""B3"": 2.698716495002949, ""B4"": -0.7579294696882217}","[7.513025287140201e-16, 0.1483284957787343, 0.3024629640436063, -0.06571539168162988, -0.38507606814070877, -0.5640821582748392, -0.8061485918512302, -0.5705562751886577, -0.3247038667090364, 0.06951353110263143, 0.6206805493210524, 0.6662567877624624, 0.970104698732513, 0.6968647947933262, 0.13285222384301903, -0.5458238279684627, -0.6929518097588042, -0.7020113875874603, -0.3064455364026599, 0.1827103131950575, 0.48922543692225023, 0.6845151180688385]",QQQ,full,42,"[1, 0, 2]",7.618033988749895,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_21_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.6717422365704184,-1.6653345369377348e-16,True,"{""B1"": 0.7081416535915398, ""B2"": -1.6717422365704184, ""B3"": 0.7945199991871189, ""B4"": 0.16908058379175994}","[1.1638727029175768e-15, 0.5564728537275235, 0.15166879986401519, -0.23014515495668184, -0.4779964986348593, -0.6663898289165024, -0.3447107260748823, 0.04749997201250722, 0.5336525869071147, 0.7688262812747396, 0.6010566053040789, 0.1054797356726086, -0.3246796168120056, -0.8898155931594173, -0.9289896166897742, -0.6137342546146326, -0.4753771732997274, 0.1255108449354826, 0.5863081612089843, 0.6381598340498946, 0.6790674782270543, 0.15813530997447828]",QQQ,full,42,"[1, 0, 3]",7.618033988749895,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_21_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,2.69871649500295,-2.886579864025407e-15,True,"{""B1"": -0.45079145982234126, ""B2"": 2.3915784851370656, ""B3"": -2.69871649500295, ""B4"": 0.7579294696882224}","[-7.513025287140204e-16, -0.14832849577873408, -0.30246296404360645, 0.06571539168162951, 0.3850760681407088, 0.564082158274839, 0.80614859185123, 0.5705562751886583, 0.32470386670903667, -0.06951353110263139, -0.6206805493210524, -0.6662567877624622, -0.9701046987325133, -0.6968647947933271, -0.13285222384301937, 0.5458238279684626, 0.692951809758804, 0.7020113875874606, 0.3064455364026607, -0.1827103131950574, -0.4892254369222503, -0.6845151180688384]",QQQ,full,42,"[1, 0, 3]",7.618033988749895,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_22_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.316997951458896,7.438494264988549e-15,True,"{""B1"": 0.07674916019041911, ""B2"": 1.3169979514588959, ""B3"": -0.5752986238548945, ""B4"": -0.8184484877944131}","[7.925896646223578e-16, 0.026028523588249967, 0.050720636602168356, -0.06015882098426905, -0.01659033920614392, 0.5071462548466009, 0.45700635473938084, 0.42959450206332717, 0.2745172207559568, 0.10058226313717228, -0.09250942448206839, -0.3999241656580383, -0.22449572024927875, -0.23346879735863818, -0.2620560569427981, -0.5000523591768632, -0.2911185976164969, -0.2558194184162196, 0.01911039758695209, 0.17806413301177337, 0.08541552881233296, 0.2080078849469063]",QQQ,full,42,"[1, 1, 1]",8.381966011250105,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_22_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,4.516930488928793,-4.440892098500626e-16,True,"{""B1"": 0.2609292705095596, ""B2"": -2.3603391008015415, ""B3"": -2.417520658636811, ""B4"": 4.516930488928793}","[-6.8946295744152295e-16, 0.11864953409056113, 0.1422797364189992, -0.08406099556069409, -0.17686827494886762, -0.6735196862082654, -0.8066311676655844, -0.61925897641813, -0.6177798940240363, -0.6803208606131145, -0.4574922084672687, -0.4724562854861182, -0.16692998161994896, -0.022541428426324627, 0.08115034600726162, 0.2345953330024536, 0.38147256461530976, 0.6439092216190764, 0.7243823180110557, 0.7760387895547232, 0.8964165616730797, 0.7789653544458333]",QQQ,full,42,"[1, 1, 1]",8.381966011250105,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_23_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.6821242603642201,-9.992007221626409e-16,True,"{""B1"": 0.47108759043297893, ""B2"": -0.6821242603642201, ""B3"": -0.15187152102517584, ""B4"": 0.362908190956416}","[-7.719700647202841e-16, -0.18807479994838833, 0.659162390381368, -0.8272912936656874, 0.35620370323270983, 0.2826996966287711, -0.6473027450810194, 0.15356637852100574, 0.005587451549316475, 0.03392756091227824, -0.07107609540464455, 0.005327110888685382, -0.3198759013208007, 0.1942383523499893, -0.0955142366510597, 0.1527859439913758, -0.1502405112567472, -0.49285286758157393, 0.6274654897663817, -0.2946170274939274, -0.36440954521550295, 0.9802909453974696]",QQQ,full,42,"[1, 1, 4]",8.381966011250105,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_23_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.3002356805747732,1.1102230246251563e-16,True,"{""B1"": 0.0034288707987246703, ""B2"": 0.30023568057477323, ""B3"": -0.171952422881121, ""B4"": -0.13171212849237657}","[1.109227014450767e-15, -0.8479409613604946, 0.8513698321592181, 0.3141159664871119, -0.3175448372858365, 0.6257494329158936, -0.0981982659383746, -0.2238866156040212, 0.02414158900434401, -0.24057015151183128, 0.27923422515782315, -0.05163878059308409, -0.09868919042046492, -0.08443011451790787, -0.10211117916429327, -0.08626678988637419, 0.5343421356484755, -0.5287940261347325, -0.2538274409735479, 0.6602261679619611, -0.8187168681873443, 0.463435872243479]",QQQ,full,42,"[1, 1, 4]",8.381966011250105,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_24_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.682124260364222,-1.3322676295501878e-15,True,"{""B1"": 0.47108759043297943, ""B2"": -0.682124260364222, ""B3"": -0.15187152102517507, ""B4"": 0.36290819095641624}","[-7.7197006472028125e-16, -0.18807479994838894, 0.6591623903813691, -0.8272912936656871, 0.3562037032327089, 0.282699696628771, -0.6473027450810195, 0.15356637852100471, 0.0055874515493164745, 0.03392756091227823, -0.07107609540464402, 0.005327110888684932, -0.31987590132080057, 0.1942383523499899, -0.0955142366510596, 0.15278594399137577, -0.15024051125674662, -0.49285286758157426, 0.6274654897663805, -0.29461702749392654, -0.3644095452155032, 0.9802909453974702]",QQQ,full,42,"[1, 2, 1]",8.381966011250107,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_24_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.3002356805747733,-4.440892098500626e-16,True,"{""B1"": -0.0034288707987246703, ""B2"": -0.3002356805747733, ""B3"": 0.17195242288111973, ""B4"": 0.131712128492378}","[-1.1092270144507675e-15, 0.8479409613604941, -0.8513698321592177, -0.3141159664871126, 0.3175448372858371, -0.6257494329158935, 0.09819826593837355, 0.22388661560402218, -0.0241415890043452, 0.2405701515118311, -0.2792342251578224, 0.05163878059308471, 0.09868919042046392, 0.08443011451790762, 0.10211117916429377, 0.08626678988637372, -0.5343421356484761, 0.528794026134732, 0.25382744097355003, -0.6602261679619621, 0.8187168681873442, -0.4634358722434776]",QQQ,full,42,"[1, 2, 1]",8.381966011250107,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_25_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.3169979514588923,7.91033905045424e-15,True,"{""B1"": 0.0767491601904203, ""B2"": 1.3169979514588925, ""B3"": -0.5752986238548963, ""B4"": -0.8184484877944088}","[7.925896646223564e-16, 0.026028523588250307, 0.0507206366021692, -0.06015882098426947, -0.016590339206144597, 0.5071462548466004, 0.4570063547393795, 0.42959450206332667, 0.27451722075595647, 0.10058226313717193, -0.09250942448206863, -0.39992416565803884, -0.22449572024927902, -0.23346879735863826, -0.2620560569427979, -0.500052359176863, -0.29111859761649644, -0.25581941841621947, 0.01911039758695287, 0.17806413301177423, 0.08541552881233347, 0.20800788494690753]",QQQ,full,42,"[1, 2, 4]",8.381966011250107,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_25_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,4.516930488928791,-3.3306690738754696e-16,True,"{""B1"": -0.26092927050956055, ""B2"": 2.3603391008015437, ""B3"": 2.4175206586368083, ""B4"": -4.516930488928791}","[6.894629574415254e-16, -0.11864953409056166, -0.1422797364189996, 0.08406099556069466, 0.17686827494886795, 0.6735196862082653, 0.8066311676655848, 0.6192589764181312, 0.6177798940240367, 0.680320860613114, 0.45749220846726874, 0.47245628548611796, 0.16692998161994754, 0.022541428426323108, -0.08115034600726168, -0.23459533300245367, -0.3814725646153096, -0.6439092216190759, -0.7243823180110549, -0.776038789554723, -0.8964165616730797, -0.7789653544458331]",QQQ,full,42,"[1, 2, 4]",8.381966011250107,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_26_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.2838199080539523,2.220446049250313e-16,True,"{""B1"": -1.2838199080539523, ""B2"": 0.48967698659457637, ""B3"": 0.24689875711631196, ""B4"": 0.5472441643430639}","[2.7494194722804226e-16, -0.7495485398292682, -0.5342713682246845, 0.6021541936915522, 0.6816657143624005, -0.3982822687946487, -0.6003220885639087, 0.20446143589918098, 0.4725968843974867, -0.10004520852143942, -0.5253505584298229, 0.2106328754451058, 0.3910434769365619, -0.20197871271158016, -0.4955182834384227, 0.11755712199825046, 0.6768528831116272, -0.06123354461105748, -0.8727723653774595, -0.08610222240253748, 0.8060757052262207, 0.46238486983644267]",QQQ,full,42,"[1, 1, 2]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_26_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.5788382016811771,-1.3322676295501878e-15,True,"{""B1"": 0.11329450947277969, ""B2"": 0.1557558781523613, ""B3"": -0.5788382016811771, ""B4"": 0.3097878140560344}","[-1.3196016551656465e-15, -0.3759661438305025, 0.4892606533032835, 0.5475240251005534, -0.6608185345733334, -0.6460386319231542, 0.37315648674317087, 0.5419325328051247, -0.13281423137788229, -0.4294226212101702, -0.022878185801219662, 0.686508016283945, -0.3076086943695572, -0.3726224852062926, 0.17700946831653838, 0.5192576005882515, -0.022878870860743417, -0.7235844917388521, -0.04208730851637917, 0.913231687466966, 0.14965921713612276, -0.6608194883358696]",QQQ,full,42,"[1, 1, 2]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_27_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.7182498323176156,-8.881784197001252e-16,True,"{""B1"": 0.08715097256549292, ""B2"": -0.47193393597624805, ""B3"": 0.7182498323176156, ""B4"": -0.33346686890686145}","[-1.1082751872110608e-15, 0.27170512893033705, -0.18455415636484301, -0.50238354074429, 0.4152325681787975, -0.793818179698525, 0.74893031672853, -0.3398951004407606, 0.25211500224356403, 0.08408020668252647, -0.18082523269788706, 0.23529119095123244, -0.11257180148686609, 0.4401604666250458, -0.4953147973188713, 0.6253835305014366, -0.6023798530530805, 0.6370210582924687, -0.18989192812431946, -0.003997977542452984, 0.3492598818949763, -0.6535467835570188]",QQQ,full,42,"[1, 1, 3]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_27_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.2085689435723737,0.0,True,"{""B1"": -0.11607063026234754, ""B2"": -0.11598216491453106, ""B3"": 0.023483851604504835, ""B4"": 0.20856894357237377}","[-6.038963878806663e-16, 0.5173410816627654, -0.6334117119251124, 0.5240074374159268, -0.4079368071535787, 0.08501831948626988, 0.17815875197641082, -0.4952298666395598, 0.6754125894645386, -0.6594794515790101, 0.5732730660987153, -0.6037384779463713, 0.5906057407886931, -0.5525896152220608, 0.4343194567429117, -0.16265537198677044, -0.2679546607359577, 0.5380358377759796, -0.6468304116584049, 0.6330968019896767, -0.4956360135982143, 0.17619330504315311]",QQQ,full,42,"[1, 1, 3]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_28_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,0.718249832317617,-1.6653345369377348e-15,True,"{""B1"": 0.08715097256549245, ""B2"": -0.471933935976249, ""B3"": 0.718249832317617, ""B4"": -0.33346686890686206}","[-1.1082751872110622e-15, 0.27170512893033805, -0.18455415636484448, -0.5023835407442891, 0.4152325681787968, -0.7938181796985254, 0.7489303167285297, -0.339895100440761, 0.25211500224356487, 0.08408020668252564, -0.18082523269788628, 0.23529119095123222, -0.11257180148686445, 0.440160466625045, -0.4953147973188707, 0.6253835305014358, -0.6023798530530814, 0.6370210582924689, -0.1898919281243205, -0.003997977542452083, 0.3492598818949766, -0.6535467835570187]",QQQ,full,42,"[1, 2, 2]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_28_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.208568943572376,-4.718447854656915e-16,True,"{""B1"": 0.11607063026234732, ""B2"": 0.11598216491453273, ""B3"": -0.023483851604504613, ""B4"": -0.208568943572376}","[6.038963878806633e-16, -0.5173410816627653, 0.633411711925112, -0.5240074374159275, 0.40793680715357944, -0.08501831948627014, -0.1781587519764088, 0.4952298666395597, -0.6754125894645381, 0.6594794515790099, -0.573273066098715, 0.6037384779463709, -0.590605740788694, 0.5525896152220616, -0.434319456742912, 0.1626553719867709, 0.2679546607359561, -0.5380358377759785, 0.6468304116584045, -0.6330968019896771, 0.4956360135982138, -0.1761933050431536]",QQQ,full,42,"[1, 2, 2]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PMQDK_MODE_29_REAL,PM_QDK_HARMONIC,PM_QDK,22,False,1.283819908053952,-6.661338147750939e-16,True,"{""B1"": -1.2838199080539519, ""B2"": 0.48967698659457676, ""B3"": 0.24689875711631096, ""B4"": 0.5472441643430633}","[2.749419472280405e-16, -0.7495485398292688, -0.5342713682246831, 0.602154193691553, 0.6816657143623988, -0.39828226879464884, -0.6003220885639071, 0.2044614358991808, 0.4725968843974863, -0.10004520852143968, -0.5253505584298223, 0.2106328754451059, 0.39104347693656105, -0.20197871271158038, -0.49551828343842236, 0.11755712199825046, 0.6768528831116275, -0.061233544611057955, -0.87277236537746, -0.08610222240253573, 0.8060757052262199, 0.46238486983644156]",QQQ,full,42,"[1, 2, 3]",10.618033988749897,0.05,PM quotient harmonic basis,real,
PMQDK_MODE_29_IMAG,PM_QDK_HARMONIC,PM_QDK,22,False,0.5788382016811753,1.6653345369377348e-15,True,"{""B1"": -0.11329450947278186, ""B2"": -0.15575587815236103, ""B3"": 0.5788382016811753, ""B4"": -0.3097878140560306}","[1.3196016551656467e-15, 0.3759661438305009, -0.4892606533032841, -0.5475240251005518, 0.6608185345733338, 0.6460386319231544, -0.3731564867431729, -0.5419325328051245, 0.13281423137788254, 0.42942262121017033, 0.02287818580121841, -0.6865080162839452, 0.3076086943695573, 0.3726224852062919, -0.17700946831653844, -0.5192576005882507, 0.02287887086074691, 0.7235844917388523, 0.042087308516378104, -0.9132316874669665, -0.14965921713612235, 0.6608194883358699]",QQQ,full,42,"[1, 2, 3]",10.618033988749897,0.05,PM quotient harmonic basis,imag,
PHQO_ENERGY_LAG_01,PHQO_ENERGY_FIELD,PHQO,22,False,0.0370622654899932,1.6063539387545234e-15,True,"{""B1"": 0.017565528430828578, ""B2"": -0.011002774363649787, ""B3"": -0.037062265489993224, ""B4"": 0.03049951142281601}","[6.049791439098617e-16, -0.040921761455599934, 0.05848728988642791, -0.045339105415665125, 0.02777357698483679, -0.11186734894539327, 0.0873589479837377, 0.03107115502883413, 0.06663983950103634, 0.031106015905501806, -0.012480464140277163, -0.061356346465802444, -0.13171304152436678, 0.070741731233915, 0.00733899197463435, 0.1257448356456773, -0.009965652786736001, 0.04215459660910395, -0.09204246531928591, -0.06621858486497187, -0.0013970225600071268, 0.024884812724401337]",QQQ,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_02,PHQO_ENERGY_FIELD,PHQO,22,False,0.1297917281284041,-5.481726184086709e-16,True,"{""B1"": 0.07896015656385298, ""B2"": -0.12979172812840417, ""B3"": -0.04656275157396236, ""B4"": 0.09739432313851301}","[-1.7141879939423014e-16, 0.14386212653430092, -0.06490196997044777, 0.012553245338455095, -0.09151340190230808, -0.002133143554216625, -0.12942561848213896, 0.0807271904718044, 0.05822895018908676, 0.08637024001982947, 0.03162419000852091, -0.05620466801021823, -0.02052498992361398, -0.1460564738575673, 0.104714292964566, 0.014912184586722074, 0.08092749982733645, 0.004699769422257014, 0.07527427833002515, -0.09957113108208795, -0.044403231041026364, -0.03915933986927935]",QQQ,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_03,PHQO_ENERGY_FIELD,PHQO,22,False,0.264733857315608,-3.434752482434078e-16,True,"{""B1"": 0.07138568889244175, ""B2"": -0.26473385731560806, ""B3"": 0.19017689193975942, ""B4"": 0.00317127648340651}","[6.515862084951375e-18, -0.049872316072256305, 0.12125800496469805, -0.07352420779686637, 0.002138518904424855, -0.06907161981873847, 0.00653343666861066, -0.13080998527303872, 0.08122369859018361, 0.061600155969406226, 0.0797114883925494, 0.0462940610429863, -0.06679173917042577, -0.011860772884940352, -0.14661856799085862, 0.0987894276932269, 0.027813173816232717, 0.07634371947876693, 0.004161282091622806, 0.08287989311702824, -0.10942929626703798, -0.030768355455574502]",QQQ,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_04,PHQO_ENERGY_FIELD,PHQO,22,False,0.049689906705293,1.3877787807814457e-17,True,"{""B1"": -0.04736626268806863, ""B2"": 0.005326915580315242, ""B3"": 0.049689906705293094, ""B4"": -0.007650559597539672}","[-1.3916032279881967e-16, 0.009660013881194635, -0.057026276569263123, 0.12256351022068637, -0.075197247532618, 0.03091189420201079, -0.06744405619320762, -0.005507185116556304, -0.1308695569430395, 0.08477667384702205, 0.049436403482022336, 0.0747280298948466, 0.043812685517903634, -0.072194329093462, -0.010129231518966187, -0.15401266245052772, 0.09325253917485801, 0.018720776167916356, 0.08050037581581522, 0.0005498052045615071, 0.07366436476649509, -0.11019652675769194]",QQQ,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_05,PHQO_ENERGY_FIELD,PHQO,22,False,0.100329392564446,-1.9428902930940242e-16,True,"{""B1"": -0.10032939256444606, ""B2"": 0.01772741884458881, ""B3"": 0.07788189844067518, ""B4"": 0.0047200752791818346}","[-3.5181056776039383e-19, -0.09377248993589032, -0.006556902628555741, -0.030876764342381634, 0.13120615690682827, -0.0324381753294609, 0.042489487271467716, -0.09265328566186463, -0.017457576459485397, -0.13016521624877567, 0.06370367118729413, 0.08653810104286383, 0.02758078725951212, 0.04768213165926617, -0.08477774152581073, -0.014328389727374187, -0.13990298502339205, 0.07162940103090829, 0.0006522091426013383, 0.08373680086775762, -0.01693710613045905, 0.10464788664495063]",QQQ,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
PHQO_ENERGY_LAG_06,PHQO_ENERGY_FIELD,PHQO,22,False,0.1873641152708263,1.249000902703301e-16,True,"{""B1"": -0.022330959056000795, ""B2"": 0.1873641152708263, ""B3"": -0.07727965032831871, ""B4"": -0.08775350588650661}","[-1.7637762085267561e-16, 0.020680004190951173, -0.04301096324695179, 0.012885155275408596, 0.009445803780591924, 0.13013446284139893, -0.03288841508628277, 0.06778710845970962, -0.10510586098912261, -0.03609035779320598, -0.11481585679253853, 0.04333190011845883, 0.11079323608275571, 0.024607289045333856, 0.0320976997080995, -0.09344074891249138, -0.002251202988562137, -0.1355693812955137, 0.06761341666838004, -0.0054531456954852574, 0.078122142863631, -0.028872286234564684]",QQQ,full,42,,,0.05,Prime-harmonic quotient energy row,,12.0
