challenger_model,strategy,gate_type,condition,condition_label_type,n_assets,n_obs_total,n_active_total,equal_weight_asset_coverage,equal_weight_asset_CP_mean_SMAPE,equal_weight_asset_overlay_mean_SMAPE,equal_weight_asset_mean_advantage_vs_CP,equal_weight_asset_median_advantage_vs_CP,equal_weight_asset_win_rate_vs_CP,equal_weight_asset_mean_abs_error_advantage_vs_CP,equal_weight_asset_mean_sq_error_advantage_vs_CP,equal_weight_asset_false_positive_loss_mean,equal_weight_asset_false_negative_cost_mean,assets_positive
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,3727,0.0507379878279814,97.78270467627152,97.79742784206486,-0.0147231657933403,0.0,0.0223811807331628,9.605633896749369e-08,7.022116919888864e-11,5.030599448296929,4.063601517098207,6
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,3765,0.0512561570521928,97.78270467627152,97.80344646651082,-0.0207417902393143,0.0,0.0214966669034763,1.0397894151719991e-08,-2.0315846684662802e-09,5.916614912066081,5.032895095231957,3
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,7428,0.1011218563512361,97.78270467627152,97.80709936614744,-0.0243946898759212,0.0,0.0444354752770673,2.424323300213968e-07,8.596581180191273e-10,5.084093187736175,4.050252129945732,2
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,3735,0.0508468314862176,97.78270467627152,97.8103853971999,-0.0276807209283814,0.0,0.0213195628492943,-1.3416108636456094e-07,2.3482779273075976e-10,6.887048067173245,5.782453914964264,2
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,3684,0.0501528014587477,97.78270467627152,97.81248820155496,-0.0297835252834677,0.0,0.0196996068958984,-1.85561044256923e-07,6.8122929056722916e-12,6.177961747582247,5.766236872895324,2
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,7325,0.0997203869470493,97.78270467627152,97.81318146676044,-0.0304767904889236,0.0,0.0422166867954911,6.18191190306425e-08,-2.025719677474143e-09,5.943805511025067,5.016265114962499,2
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,3705,0.0504382459505541,97.78270467627152,97.81938342440596,-0.0366787481344767,0.0,0.019290902955385,-4.803657855737036e-07,-8.435194164087352e-11,6.935071293446569,6.556967409293378,3
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,3727,0.0507373958037321,97.78270467627152,97.8216246717772,-0.038919995505683,0.0,0.018813761011651,-5.276882305196482e-07,-4.4968772691916436e-10,5.956605576297961,5.542428072743889,1
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,14668,0.1996847174860282,97.78270467627152,97.82425967480545,-0.041554998533937,0.0,0.0871962915601023,5.471365298162408e-07,1.6488127764626823e-09,4.99278140533872,4.048041664425972,1
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,7446,0.1013667175807521,97.78270467627152,97.82516370452149,-0.0424590282499654,0.0,0.0396704201004073,-2.770482902931349e-07,-1.292356329868144e-10,6.02027443941598,5.751992077956334,2
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,7347,0.1000187375674907,97.78270467627152,97.8296500961363,-0.0469454198648044,0.0,0.0410319870701903,-2.002651854511611e-07,8.966012772696772e-10,6.644297959482444,5.759586172102424,4
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,3755,0.051119369849389,97.78270467627152,97.8369018511109,-0.0541971748393893,0.0,0.0218093149095386,2.839937804219783e-08,7.634922048684473e-10,9.66251307476862,7.202381211507725,0
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,7428,0.1011207315051624,97.78270467627152,97.84489493562764,-0.0621902593561443,0.0,0.0376419378137728,-9.276814288230036e-07,-2.5132443023711236e-10,5.790406286783059,5.512499495396325,1
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,21960,0.2989544555745004,97.78270467627152,97.85812038884664,-0.0754157125751207,0.0,0.1303239852704367,8.32638779638741e-07,3.160311996789407e-09,5.045070513246829,4.045255514879504,3
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,14680,0.1998472873448896,97.78270467627152,97.86515112119478,-0.0824464449232784,0.0,0.0790548924883963,-5.658206504647061e-07,-6.972627009167664e-11,6.001094556747273,5.762013674993615,1
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,14581,0.1985006393861892,97.78270467627152,97.87152125775398,-0.0888165814824869,0.0,0.0818597257743677,6.897146534091838e-08,-1.5507898456423422e-09,6.109641949651467,4.991052853563643,2
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,7440,0.1012854918537463,97.78270467627152,97.87370301894462,-0.0909983426731177,0.0,0.0384998105522402,-1.0631147963229543e-06,8.768818556355531e-11,7.153607101358864,6.567508033877237,2
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,14650,0.1994396786492374,97.78270467627152,97.87484007319622,-0.0921353969247195,0.0,0.0820922728994979,-3.806859241423886e-07,3.2235448497621753e-09,6.585040215408729,5.764912194408237,3
CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,7452,0.1014488905465567,97.78270467627152,97.8788012556735,-0.0960965794019811,0.0,0.0423799374822392,-7.462374317848546e-08,7.313665343330443e-10,9.033318371701425,7.218920314520429,0
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,22056,0.3002621483375959,97.78270467627152,97.90698551522216,-0.124280838950625,0.0,0.1233412664582741,1.4997945435789818e-07,-1.6262537753980881e-09,5.977735085223623,4.976383290337708,1
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,14761,0.2009505541346973,97.78270467627152,97.92291508279052,-0.1402104065190215,0.0,0.0742905477408354,-1.8205133206661745e-06,7.318668305725795e-10,5.824042559483249,5.51586445275793,1
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,14693,0.2000248354172586,97.78270467627152,97.92485352546444,-0.1421488491929342,0.0,0.0769996507056929,-1.7875667029198657e-06,1.8423739126611928e-10,7.062901347204533,6.555235614623041,0
SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,22065,0.3003834245050677,97.78270467627152,97.92993888599652,-0.147234209725015,0.0,0.1182629712513024,-9.769141446898052e-07,-4.3259337330905546e-10,6.108396670534027,5.7890275690142845,0
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,21952,0.2988466183574879,97.78270467627152,97.94081398287526,-0.1581093066037334,0.0,0.121994322487449,-4.6125479621669364e-07,4.786662568443767e-09,6.661486978746853,5.772578310191909,2
CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,22047,0.3001382080610021,97.78270467627152,97.98908582519014,-0.2063811489186313,0.0,0.111006914843232,-2.815586405755969e-06,7.793386442460304e-10,5.788151011986814,5.500681170554726,1
CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,14755,0.2008681443591929,97.78270467627152,97.99077578530178,-0.208071109030276,0.0,0.0822273728331912,-2.946330859353866e-07,-1.0275648656199175e-09,9.08551834425998,7.20667159340922,1
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,21949,0.2988041110163872,97.78270467627152,98.00456920522797,-0.2218645289564529,0.0,0.1152544224211423,-2.7562458668085058e-06,-2.3208484097688802e-10,7.173974103608953,6.557020018224809,0
CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_loose,ex_post_descriptive,10,73456,22238,0.3027383489627735,97.78270467627152,98.0923335542146,-0.3096288779430912,0.0,0.1240897627166808,-1.462080526651869e-07,2.2954690763501096e-09,9.129690284068332,7.200958052697598,1
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,3719,0.0507148248519189,97.69577346128555,97.7105070464674,-0.0147335851818472,0.0,0.0223938791701229,9.684761270501481e-08,7.222569813143513e-11,5.03666641629937,4.063465275653762,6
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,3760,0.0512737253494015,97.69577346128555,97.7161880289731,-0.0204145676875477,0.0,0.0215347549008409,1.2139569389421668e-08,-2.032428554928958e-09,5.909760421814393,5.030900375363039,3
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,7413,0.1010867354227387,97.69577346128555,97.72004983293324,-0.0242763716476705,0.0,0.0444603969104517,2.430860324377753e-07,8.61966316956046e-10,5.08790163931049,4.049968206445688,2
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,3728,0.0508364732434041,97.69577346128555,97.7235480836769,-0.0277746223913501,0.0,0.0213417960070097,-1.357664469549161e-07,2.361185210811346e-10,6.897387792805875,5.782703408918802,2
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,3679,0.0501679842279423,97.69577346128555,97.72584214098254,-0.0300686796969621,0.0,0.0197077962101686,-1.865892722341969e-07,6.64508842195332e-12,6.182043864239235,5.766882673190424,2
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,7313,0.0997239195591226,97.69577346128555,97.72603024414204,-0.0302567828564794,0.0,0.0422774912532204,6.182877902687209e-08,-2.028549985119766e-09,5.943338329239046,5.014139449099309,2
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,3702,0.0504824530898629,97.69577346128555,97.73250282997378,-0.0367293686882293,0.0,0.0192988467580728,-4.804094676318913e-07,-8.404711732426834e-11,6.935071293446569,6.553219464356014,3
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,3719,0.0507128335476464,97.69577346128555,97.73475849278616,-0.0389850315005935,0.0,0.0188202229376558,-5.286894546503782e-07,-4.4623308103876115e-10,5.965258869318273,5.545532038918147,1
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,14642,0.1996620225391361,97.69577346128555,97.73721003029156,-0.0414365690059969,0.0,0.0872290131087832,5.495972686837515e-07,1.652376454663336e-09,4.991902278224672,4.047924607572496,1
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,7436,0.1014006595316934,97.69577346128555,97.73853352074975,-0.0427600594642163,0.0,0.0396862787558294,-2.782214014290747e-07,-1.2903155872999932e-10,6.021457384652686,5.752832716759828,3
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,7335,0.100022337801665,97.69577346128555,97.74282880129986,-0.0470553400143084,0.0,0.0410759386681348,-2.0283819683247285e-07,8.973920436533e-10,6.6514898816085095,5.759692224430118,4
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,3752,0.0511650746038861,97.69577346128555,97.75009221161736,-0.0543187503318127,0.0,0.0218348739995194,2.7482236216540257e-08,7.637358750897811e-10,9.66251307476862,7.201386274766112,0
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,7415,0.101109881114551,97.69577346128555,97.75833204857511,-0.0625585872895615,0.0,0.0376396975297121,-9.300998018384984e-07,-2.471249608900301e-10,5.794846766372915,5.515705415674426,1
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,21925,0.2989745083278913,97.69577346128555,97.77091731174036,-0.0751438504547989,0.0,0.1304064348377016,8.366495797896059e-07,3.167467869184229e-09,5.045356132603671,4.044903843348077,3
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,14661,0.1999219697620695,97.69577346128555,97.77884763811424,-0.0830741768286732,0.0,0.0790716285369434,-5.69953971538736e-07,-7.110144637351696e-11,6.002959662415205,5.76263916681804,1
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,14559,0.1985340420798473,97.69577346128555,97.78378587238448,-0.0880124110989254,0.0,0.0819633385949188,7.70585879188271e-08,-1.5448973485243527e-09,6.100432602905988,4.98964210558876,2
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,7426,0.1012613766849662,97.69577346128555,97.78678898251457,-0.0910155212290049,0.0,0.0385131950008849,-1.0659123951541896e-06,8.469961451219891e-11,7.158263292270858,6.563371566496441,2
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,14626,0.1994438388508216,97.69577346128555,97.78858204354356,-0.0928085822579993,0.0,0.0821664928803701,-3.841101302989278e-07,3.228748577639277e-09,6.590291518454028,5.766420525607645,3
CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,7443,0.1014941700068855,97.69577346128555,97.79182725609483,-0.096053794809294,0.0,0.0424277557224329,-7.618907354111856e-08,7.316093864659017e-10,9.035025127930105,7.217910415104038,0
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,22021,0.3002868600002039,97.69577346128555,97.81951090543096,-0.1237374441454016,0.0,0.1234640935887481,1.5921390683997482e-07,-1.6182717411759164e-09,5.973612351175516,4.974617636039332,1
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,14737,0.2009539913941819,97.69577346128555,97.8362771806488,-0.1405037193632128,0.0,0.07433716011712,-1.8264370447318124e-06,7.341459115207104e-10,5.826843925618112,5.519686329856532,1
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,14665,0.1999720681207922,97.69577346128555,97.83838638806698,-0.1426129267814335,0.0,0.0770105025934098,-1.7946696495105996e-06,1.7890733004401682e-10,7.068494372682226,6.550211168750117,0
SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,22033,0.3004472224336951,97.69577346128555,97.84371543452424,-0.1479419732386865,0.0,0.1183194146358876,-9.81794489761796e-07,-4.3536452701050387e-10,6.1094555631349605,5.7901290918378665,0
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,21915,0.298838725044312,97.69577346128555,97.8549599346366,-0.1591864733510506,0.0,0.1220705855948515,-4.661562002572994e-07,4.794446654962453e-09,6.666043013803543,5.773858413619252,2
CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,22012,0.300153889142201,97.69577346128555,97.90263277991838,-0.2068593186328193,0.0,0.1110465811772247,-2.824713884154467e-06,7.820975151878689e-10,5.790783343289634,5.503545585043415,1
CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,14733,0.2009012705840817,97.69577346128555,97.9041970808358,-0.208423619550271,0.0,0.0823043418687423,-2.962579520613182e-07,-1.0295274463646821e-09,9.089970233589344,7.205519965859137,1
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,21905,0.2986989038386956,97.69577346128555,97.91955980108928,-0.2237863398037415,0.0,0.1152517965110894,-2.770151480245068e-06,-2.416114229734132e-10,7.17815370769993,6.555181445885748,0
CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,cluster_exit_strict,ex_post_descriptive,10,73335,22204,0.3027758989571284,97.69577346128555,98.00618390868836,-0.3104104474028041,0.0,0.1241712785774769,-1.4877128431010834e-07,2.2989516492226e-09,9.133261315616194,7.199074348518276,1
RAW_CP_REPO_PLUS_PM,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,13086,0.2992032679840676,95.27256614829057,95.0918074823076,0.1807586659829831,0.0,0.1396356046175466,6.403998043047178e-06,1.361517315930178e-08,5.849267295103929,6.45869636002972,9
CP_REPO_OPS_HG,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,13206,0.3018112669335259,95.27256614829057,95.10137257737406,0.1711935709164831,0.0,0.1394730940635385,8.440776327048013e-06,1.9268715506630725e-08,11.922762492371255,11.964717734840544,8
CP_REPO_HAAR_SHAPE,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,13030,0.2977803978661694,95.27256614829057,95.14592566191035,0.1266404863802103,0.0,0.1355827191549379,4.885524078879303e-06,2.2265221982497592e-08,5.927966993828084,6.517893571100944,9
RAW_CP_REPO_PLUS_PM,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,8712,0.1991716960145866,95.27256614829057,95.15571498517076,0.1168511631197975,0.0,0.0929798117908074,4.186554318781415e-06,9.639647851453194e-09,5.841222405559706,6.447997917154358,9
CP_REPO_RECENT_SLOPE,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,13071,0.2987941935617709,95.27256614829057,95.15851208410334,0.1140540641872045,0.0,0.1414680469470421,3.1486568420784293e-06,8.768704558779892e-09,5.881512625501406,6.01733460900032,9
CP_REPO_HAAR_SHAPE,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,8659,0.1978794521582317,95.27256614829057,95.16617365841846,0.1063924898720822,0.0,0.0916249733159752,3.2517686448011307e-06,1.6337055898121114e-08,5.914395839229134,6.499225689264958,9
SHUFFLED_LAG_PM_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,13136,0.3002550487492718,95.27256614829057,95.20262877187544,0.0699373764151145,0.0,0.1420517784691168,2.6148745667997325e-06,1.0419478946118048e-08,3.713735190850581,3.656087413260261,9
CP_REPO_RECENT_SLOPE,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,8683,0.1984951956743411,95.27256614829057,95.20265890586164,0.0699072424288948,0.0,0.0941539565040115,2.089033883390085e-06,6.310446902741828e-09,5.922369418745246,6.037398563423613,8
CP_REPO_OPS_HG,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,8728,0.1995472652000225,95.27256614829057,95.20304758815618,0.0695185601343814,0.0,0.0915120914925469,5.2465644427450005e-06,9.593417584435858e-09,12.11461851485884,12.002136382941783,7
RAW_CP_REPO_PLUS_PM,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,4291,0.0981069170437394,95.27256614829057,95.20801283499122,0.0645533132993412,0.0,0.0451066360673131,2.0716555712953027e-06,5.489195358767567e-09,5.616746185259076,6.446607362435953,8
CP_REPO_GATED_RIDGE_OPS_C,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,13177,0.3011400943072745,95.27256614829057,95.21242108273694,0.0601450655536158,0.0,0.1379307256997915,2.9307209569699547e-06,1.0960401181642137e-08,8.128360621724159,8.119983649497435,8
RANDOM_GATE_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,8746,0.1998854266073356,95.27256614829057,95.21922836061404,0.0533377876765206,0.0,0.0910827976041761,1.823101136037272e-06,9.033014238061116e-09,4.109220048917909,4.233910871194341,8
RANDOM_GATE_PLACEBO_REPO,top_30pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,13008,0.2973174162288275,95.27256614829057,95.2213475934856,0.0512185548049592,0.0,0.1352786240360613,2.409730664183697e-06,1.1544130167049968e-08,4.2121099687762165,4.256455982856773,8
CP_REPO_GATED_RIDGE_OPS_C,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,8810,0.2013624526580751,95.27256614829057,95.22295553052324,0.049610617767315,0.0,0.0928159928368707,2.144631694637664e-06,7.502569713627474e-09,8.166932243390495,8.09856817117116,8
SHUFFLED_LAG_PM_PLACEBO_REPO,top_20pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,8761,0.2001931732881211,95.27256614829057,95.22978356896591,0.0427825793246333,0.0,0.0951322656546305,1.726552591217029e-06,7.399703360956873e-09,3.674186410712455,3.68567886229808,9
CP_REPO_HAAR_SHAPE,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,4297,0.0982047342854399,95.27256614829057,95.23414981704312,0.0384163312474474,0.0,0.0451540342717891,1.2576689362612766e-06,8.258595745372681e-09,5.904032605438538,6.51652701416879,7
RANDOM_GATE_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,4319,0.098702291172782,95.27256614829057,95.2366649326199,0.0359012156706626,0.0,0.0456238654435546,9.507516337733652e-07,4.031627562069999e-09,3.853571827662019,4.264590254549082,9
CP_REPO_GATED_RIDGE_OPS_C,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,4357,0.0996310607928175,95.27256614829057,95.24255294829156,0.0300131999989942,0.0,0.0462009487942724,1.2411188984840404e-06,5.6564149607668734e-09,8.24239585693731,8.076846910016737,9
CP_REPO_HAAR_SHAPE,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,2136,0.0488539919161102,95.27256614829057,95.24631686041776,0.0262492878727872,0.0,0.0230213593784276,7.086630270685312e-07,5.306206136481607e-09,5.872643923791187,6.507938911280884,9
RAW_CP_REPO_PLUS_PM,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,2086,0.0476996212184313,95.27256614829057,95.24841730218664,0.024148846103922,0.0,0.0220691684867428,9.752447818442457e-07,2.212624495889173e-09,5.88058464933515,6.455638616809725,5
CP_REPO_RECENT_SLOPE,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,4236,0.0968402056117843,95.27256614829057,95.2492235838318,0.0233425644587553,0.0,0.04569066250481,9.747694745418963e-07,3.245864096593324e-09,5.935316782945346,6.040618461093592,6
SHUFFLED_LAG_PM_PLACEBO_REPO,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,4394,0.1004528927420206,95.27256614829057,95.25302643387222,0.0195397144183446,0.0,0.0481690529811529,7.910445866436786e-07,3.28844390520368e-09,3.702210364068084,3.686847775492206,8
CP_REPO_OPS_HG,top_10pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,4328,0.0989602840673255,95.27256614829057,95.253212349753,0.0193537985375465,0.0,0.0451765159122923,2.613150138280429e-06,4.453910836549122e-09,12.317607850695657,11.96389962608031,6
SHUFFLED_LAG_PM_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,2203,0.0503788697294682,95.27256614829057,95.25685661642584,0.0157095318647159,0.0,0.0244627412197277,4.61773502017824e-07,2.570846320047302e-09,3.267366990477877,3.686213470173051,8
CP_REPO_OPS_HG,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,2129,0.0487031162252063,95.27256614829057,95.25839570781946,0.0141704404710856,0.0,0.0222746716286977,1.2666457197276502e-06,2.9726024044144518e-09,12.681466827954187,11.939484391342036,7
CP_REPO_RECENT_SLOPE,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,2085,0.0476822085978096,95.27256614829057,95.25840526478852,0.0141608835020445,0.0,0.0227189657901868,4.88033031903045e-07,2.057789430726504e-09,5.914921458873041,6.021114632171612,7
CP_REPO_GATED_RIDGE_OPS_C,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,2169,0.0496049047863641,95.27256614829057,95.26034669101912,0.0122194572714393,0.0,0.022995896098849,7.879809806744798e-07,4.748700903042865e-09,8.416771710736406,8.08763716915473,6
RANDOM_GATE_PLACEBO_REPO,top_5pct_random_gate,shuffled_perturbation_magnitude,entry_with_recent_spike,ex_post_descriptive,10,43750,2114,0.0483425130779294,95.27256614829057,95.26155500360906,0.011011144681505,0.0,0.0220652107188513,3.6974470449969845e-07,2.474444753204657e-09,3.8040554564708464,4.2814277487028045,7
