ticker,model,family,feature_count,seed,offset,suite,n_obs,smape_pct,rmse,mae,medae,diracc_pct
GOOGL,CRS_FC6_S1,CRS,6.0,1.0,,random,36739,93.21555635162754,0.0020063995907545922,0.0009035186038619916,0.0006350820378522,64.1025641025641
GOOGL,RAND_FC6_S2,RAND,6.0,2.0,,random,36739,93.14482340682734,0.00200566409860144,0.0009059720992403072,0.0006347611186933,64.02634873972454
GOOGL,CRS_FC6_S2,CRS,6.0,2.0,,random,36739,93.12305775439928,0.0020060117841218723,0.0009031051319205084,0.0006330374324722,64.01546083074746
GOOGL,RAND_FC9_S0,RAND,9.0,0.0,,random,36739,93.44117568992553,0.0020090193328213403,0.0009124857771169944,0.000644116654869,63.748707060808975
GOOGL,CRS_FC9_S0,CRS,9.0,0.0,,random,36739,92.91528766281702,0.002001891366237113,0.0008977887909216307,0.0006219819809164,64.15972562469378
GOOGL,RAND_FC9_S1,RAND,9.0,1.0,,random,36739,93.18406845365574,0.0020056020971408943,0.0009070109083886261,0.0006342828606636,63.91746964995373
GOOGL,CRS_FC9_S1,CRS,9.0,1.0,,random,36739,93.321932648327,0.0020064922025705666,0.0009042807890032509,0.0006350157556037,64.08895421634276
GOOGL,RAND_FC9_S2,RAND,9.0,2.0,,random,36739,93.08131452237548,0.0020056306877259786,0.0009048186278260781,0.0006323619375279,64.04540258043443
GOOGL,CRS_FC9_S2,CRS,9.0,2.0,,random,36739,93.05386186401743,0.0020053167877051178,0.0009023562092771438,0.0006286123817349,64.09984212531982
HYG,PM_FC3,PM_FC,3.0,,,capacity,36739,154.30027168742643,0.0005070231593338145,0.00018881136851673172,0.0001040289166325,31.090424084054657
HYG,CP_FC3,CP_FC,3.0,,,capacity,36739,154.2556705581067,0.000506951767245358,0.0001885970729106988,0.0001028403463584,30.997876857749468
HYG,EQWIN_FC3,EQWIN,3.0,,,capacity,36739,154.02257194218535,0.0005061906029274247,0.0001859861464035598,9.892791176678554e-05,31.022374652947903
HYG,PREFIX_FC3,PREFIX,3.0,,,capacity,36739,154.01233959750328,0.0005061284255546141,0.00018591253232775896,9.913765815090291e-05,30.99243290326093
HYG,PM_FC6,PM_FC,6.0,,,capacity,36739,154.33272352803056,0.0005071255563085067,0.0001888532876062139,0.0001037452937036,31.08770210681039
HYG,CP_FC6,CP_FC,6.0,,,capacity,36739,154.318578135052,0.0005072642604992445,0.00018945687829019256,0.0001031267005496,31.00059883499374
HYG,EQWIN_FC6,EQWIN,6.0,,,capacity,36739,154.019908372014,0.0005060686831729208,0.0001856879655889104,9.85187112302e-05,31.011486743970824
HYG,PREFIX_FC6,PREFIX,6.0,,,capacity,36739,154.0204054142254,0.0005060730860345267,0.00018543205707914975,9.78620591301132e-05,30.973379062551036
HYG,PM_FC9,PM_FC,9.0,,,capacity,36739,154.32017239506797,0.0005072148687919679,0.0001888359140534398,0.0001036159465106,31.057760357123414
HYG,CP_FC9,CP_FC,9.0,,,capacity,36739,154.3575672486981,0.0005071745296536839,0.000189362184250853,0.0001030727865903,30.959769176329687
HYG,EQWIN_FC9,EQWIN,9.0,,,capacity,36739,154.03708819807366,0.0005059728986949153,0.00018557222363714892,9.820676969479332e-05,30.965213130818224
HYG,PREFIX_FC9,PREFIX,9.0,,,capacity,36739,154.0450186461612,0.0005061787757454554,0.0001855209377868597,9.78502137457e-05,30.997876857749468
HYG,SHIFTWIN_FC6_O1,SHIFTWIN,6.0,,1.0,contiguous,36739,154.10809023691053,0.0005066810126358311,0.00018675303655264248,0.0001002890440569,31.022374652947903
HYG,SHIFTWIN_FC6_O3,SHIFTWIN,6.0,,3.0,contiguous,36739,153.98353492300836,0.0005057984915920505,0.00018547108615797777,9.81697350749936e-05,31.046872448146335
HYG,SHIFTWIN_FC6_O5,SHIFTWIN,6.0,,5.0,contiguous,36739,154.13724162785275,0.0005063106875391625,0.000186614988093989,9.987426036571304e-05,30.90260765420001
HYG,SHIFTWIN_FC9_O1,SHIFTWIN,9.0,,1.0,contiguous,36739,154.1201893413604,0.0005065546356384956,0.00018653786406677732,9.96468953416318e-05,31.003320812238012
HYG,SHIFTWIN_FC9_O3,SHIFTWIN,9.0,,3.0,contiguous,36739,154.09915674198382,0.0005063710248517771,0.0001863487466895104,9.949434586601915e-05,31.003320812238012
