asset,model_name,benchmark_model,loss_metric,n_obs,CP_loss,model_loss,advantage_CP_minus_model,relative_advantage
GLD,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,36739,0.000991197725765574,0.0009913050134088756,-1.0728764330159707e-07,-0.00010824040502991573
GOOGL,CP_REPO_FRESH,CP_REPO_FRESH,SMAPE,36739,93.00918531947762,93.00918531947762,0.0,0.0
GOOGL,CP_REPO_FRESH,CP_REPO_FRESH,MAE,36739,0.0008990227005710314,0.0008990227005710314,0.0,0.0
GOOGL,CP_REPO_FRESH,CP_REPO_FRESH,MSE,36739,3.978787073535926e-06,3.978787073535926e-06,0.0,0.0
GOOGL,CP_REPO_FRESH,CP_REPO_FRESH,RMSE,36739,0.001994689718611876,0.001994689718611876,0.0,0.0
GOOGL,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,93.00918531947762,92.40612926940766,0.6030560500699664,0.0064838332687091795
GOOGL,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0008990227005710314,0.0008787894338335783,2.0233266737453123e-05,0.022505846320233714
GOOGL,PM_CAST_D,CP_REPO_FRESH,MSE,36739,3.978787073535926e-06,3.986067679265381e-06,-7.280605729455213e-09,-0.0018298555803301579
GOOGL,PM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.001994689718611876,0.0019965138815609025,-1.8241629490263304e-06,-0.0009145096262368981
GOOGL,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,36739,93.00918531947762,92.85228531955838,0.15689999991924708,0.0016869301605030797
GOOGL,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0008990227005710314,0.000894440817047696,4.5818835233353604e-06,0.0050965159393918415
GOOGL,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,36739,3.978787073535926e-06,3.983540639206416e-06,-4.75356567048963e-09,-0.0011947273333893593
GOOGL,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.001994689718611876,0.001995880918092664,-1.1911994807880036e-06,-0.0005971853515227275
GOOGL,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,36739,93.00918531947762,92.85623190240791,0.15295341706971044,0.0016444979766711226
GOOGL,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,36739,0.0008990227005710314,0.0008944670529791484,4.55564759188295e-06,0.005067333215267361
GOOGL,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,36739,3.978787073535926e-06,3.983947277275974e-06,-5.160203740047733e-09,-0.001296928849088144
GOOGL,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,36739,0.001994689718611876,0.001995982784814532,-1.2930662026556378e-06,-0.0006482543077203481
GOOGL,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,36739,93.00918531947762,92.78623745238058,0.22294786709704795,0.0023970521441645082
GOOGL,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,36739,0.0008990227005710314,0.0008923156257869141,6.707074784117269e-06,0.007460406483459364
GOOGL,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,36739,3.978787073535926e-06,3.980435003262537e-06,-1.6479297266109314e-09,-0.0004141789183874133
GOOGL,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,36739,0.001994689718611876,0.0019951027550636426,-4.130364517664076e-07,-0.00020706802061116734
HYG,CP_REPO_FRESH,CP_REPO_FRESH,SMAPE,36739,154.36005524950562,154.36005524950562,0.0,0.0
HYG,CP_REPO_FRESH,CP_REPO_FRESH,MAE,36739,0.00018938326298237774,0.00018938326298237774,0.0,0.0
HYG,CP_REPO_FRESH,CP_REPO_FRESH,MSE,36739,2.5723691346812977e-07,2.5723691346812977e-07,0.0,0.0
HYG,CP_REPO_FRESH,CP_REPO_FRESH,RMSE,36739,0.0005071852851455075,0.0005071852851455075,0.0,0.0
HYG,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,154.36005524950562,154.53700950194207,-0.17695425243644536,-0.0011463733421863498
HYG,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.00018938326298237774,0.00018523971443858988,4.143548543787857e-06,0.021879169671785714
HYG,PM_CAST_D,CP_REPO_FRESH,MSE,36739,2.5723691346812977e-07,2.5706704754322335e-07,1.6986592490642426e-10,0.0006603481693830451
HYG,PM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0005071852851455075,0.0005070177980537008,1.6748709180669508e-07,0.0003302286101589961
HYG,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,36739,154.36005524950562,154.36430507663744,-0.004249827131815209,-2.753190989045607e-05
HYG,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,36739,0.00018938326298237774,0.00018870621076789055,6.7705221448719e-07,0.0035750372225352893
HYG,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,36739,2.5723691346812977e-07,2.5718810450070023e-07,4.880896742954299e-11,0.0001897432478546286
HYG,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0005071852851455075,0.0005071371653711648,4.811977434267603e-08,9.487612466688745e-05
HYG,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,36739,154.36005524950562,154.42392204017926,-0.06386679067364298,-0.0004137520589145263
HYG,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,36739,0.00018938326298237774,0.0001881328511529545,1.2504118294232416e-06,0.0066025466545034306
HYG,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,36739,2.5723691346812977e-07,2.57205815201531e-07,3.109826659874331e-11,0.00012089348367413144
HYG,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0005071852851455075,0.0005071546265208778,3.0658624629699774e-08,6.0448568851724576e-05
HYG,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,36739,154.36005524950562,154.40275415020167,-0.04269890069605253,-0.00027661884823139367
HYG,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,36739,0.00018938326298237774,0.00018777064843756542,1.6126145448123205e-06,0.008515084804312277
HYG,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,36739,2.5723691346812977e-07,2.5709181300378094e-07,1.4510046434883282e-10,0.0005640732599087494
HYG,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,36739,0.0005071852851455075,0.0005070422201392907,1.4306500621685554e-07,0.0002820764135059859
QQQ,CP_REPO_FRESH,CP_REPO_FRESH,SMAPE,36739,81.50011291502278,81.50011291502278,0.0,0.0
QQQ,CP_REPO_FRESH,CP_REPO_FRESH,MAE,36739,0.0005324147190588091,0.0005324147190588091,0.0,0.0
QQQ,CP_REPO_FRESH,CP_REPO_FRESH,MSE,36739,1.7656477994783472e-06,1.7656477994783472e-06,0.0,0.0
QQQ,CP_REPO_FRESH,CP_REPO_FRESH,RMSE,36739,0.0013287768057421634,0.0013287768057421634,0.0,0.0
QQQ,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,81.50011291502278,80.23856616483664,1.2615467501861417,0.01547907978362571
QQQ,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0005324147190588091,0.0005174122254411874,1.5002493617621675e-05,0.02817820973120869
QQQ,PM_CAST_D,CP_REPO_FRESH,MSE,36739,1.7656477994783472e-06,1.7670585422079734e-06,-1.4107427296262422e-09,-0.0007989944144257082
QQQ,PM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0013287768057421634,0.0013293075423723335,-5.307366301701612e-07,-0.0003994174400671663
QQQ,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,36739,81.50011291502278,81.04808596135886,0.45202695366391765,0.005546335305513378
QQQ,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0005324147190588091,0.0005272604713910808,5.154247667728284e-06,0.009680888756869548
QQQ,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,36739,1.7656477994783472e-06,1.7669508901990633e-06,-1.303090720716066e-09,-0.0007380241524391548
QQQ,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0013287768057421634,0.0013292670499937412,-4.902442515778566e-07,-0.00036894401637605336
QQQ,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,36739,81.50011291502278,81.41204960687645,0.08806330814633156,0.001080529891267169
QQQ,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,36739,0.0005324147190588091,0.0005321443776296798,2.7034142912924115e-07,0.000507764754526593
QQQ,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,36739,1.7656477994783472e-06,1.7706445714484292e-06,-4.99677197008205e-09,-0.002829993598699766
QQQ,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0013287768057421634,0.0013306556922992624,-1.8788865570990802e-06,-0.001413997105442899
QQQ,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,SMAPE,36739,81.50011291502278,81.10057925473659,0.3995336602861954,0.004902246708575419
QQQ,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MAE,36739,0.0005324147190588091,0.0005277082577988016,4.706461260007449e-06,0.00883984061959712
QQQ,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,MSE,36739,1.7656477994783472e-06,1.7657666475096675e-06,-1.1884803132029438e-10,-6.731129014257969e-05
QQQ,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,RMSE,36739,0.0013287768057421634,0.0013288215258301873,-4.4720088023973356e-08,-3.365507873912338e-05
SPY,CP_REPO_FRESH,CP_REPO_FRESH,SMAPE,36739,82.59213164464732,82.59213164464732,0.0,0.0
SPY,CP_REPO_FRESH,CP_REPO_FRESH,MAE,36739,0.0003933619697453532,0.0003933619697453532,0.0,0.0
SPY,CP_REPO_FRESH,CP_REPO_FRESH,MSE,36739,1.139412218942038e-06,1.139412218942038e-06,0.0,0.0
SPY,CP_REPO_FRESH,CP_REPO_FRESH,RMSE,36739,0.0010674325360143554,0.0010674325360143554,0.0,0.0
SPY,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,82.59213164464732,81.51274409824764,1.079387546399687,0.013068890763635358
SPY,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0003933619697453532,0.0003827774224713531,1.0584547274000104e-05,0.0269079069358233
SPY,PM_CAST_D,CP_REPO_FRESH,MSE,36739,1.139412218942038e-06,1.139898995945258e-06,-4.867770032200302e-10,-0.0004272176435601246
SPY,PM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0010674325360143554,0.0010676605246731088,-2.2798865875338532e-07,-0.0002135860122876367
SPY,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,SMAPE,36739,82.59213164464732,82.29925218990579,0.29287945474153787,0.0035460939063983944
SPY,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0003933619697453532,0.00039075177000614657,2.6101997392066235e-06,0.006635617929451498
SPY,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,MSE,36739,1.139412218942038e-06,1.1391490764589394e-06,2.631424830986168e-10,0.00023094581462620146
SPY,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0010674325360143554,0.0010673092693586706,1.2326665568482276e-07,0.00011547957507936127
SPY,CONTIGUOUS_CAST_D,CP_REPO_FRESH,SMAPE,36739,82.59213164464732,82.29743400719843,0.2946976374488912,0.0035681079006027825
SPY,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MAE,36739,0.0003933619697453532,0.0003905493999071515,2.812569838201676e-06,0.007150080725959404
SPY,CONTIGUOUS_CAST_D,CP_REPO_FRESH,MSE,36739,1.139412218942038e-06,1.140616361912365e-06,-1.2041429703269317e-09,-0.0010568106522896492
SPY,CONTIGUOUS_CAST_D,CP_REPO_FRESH,RMSE,36739,0.0010674325360143554,0.0010679964241102893,-5.638880959338982e-07,-0.0005282657937703285
