asset,model_name_pm,benchmark_model_pm,loss_metric,n_obs_pm,CP_loss_pm,model_loss_pm,advantage_CP_minus_model_pm,relative_advantage_pm,model_name_control,benchmark_model_control,n_obs_control,CP_loss_control,model_loss_control,advantage_CP_minus_model_control,relative_advantage_control,advantage_PM_minus_control,PM_beats_control
FXI,PM_CAST_D,CP_REPO_FRESH,MSE,36817,4.074102308858076e-06,4.0796326136150276e-06,-5.530304756951855e-09,-0.0013574290328761862,CONTIGUOUS_CAST_D,CP_REPO_FRESH,36817,4.074102308858076e-06,4.0758996345568746e-06,-1.79732569879886e-09,-0.00044115870504553674,-3.732979058152995e-09,False
FXI,PM_CAST_D,CP_REPO_FRESH,MSE,36817,4.074102308858076e-06,4.0796326136150276e-06,-5.530304756951855e-09,-0.0013574290328761862,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,36817,4.074102308858076e-06,4.074168903649292e-06,-6.65947912159703e-11,-1.6345880924781208e-05,-5.463709965735885e-09,False
FXI,PM_CAST_D,CP_REPO_FRESH,RMSE,36817,0.0020184405636178827,0.002019810043943496,-1.3694803256132475e-06,-0.0006784843459341556,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,36817,0.0020184405636178827,0.002018879672615926,-4.3910899804331174e-07,-0.00021754863926052215,-9.303713275699357e-07,False
FXI,PM_CAST_D,CP_REPO_FRESH,RMSE,36817,0.0020184405636178827,0.002019810043943496,-1.3694803256132475e-06,-0.0006784843459341556,CONTIGUOUS_CAST_D,CP_REPO_FRESH,36817,0.0020184405636178827,0.0020188857408374736,-4.45177219590958e-07,-0.000220555030262083,-9.243031060222895e-07,False
FXI,PM_CAST_D,CP_REPO_FRESH,RMSE,36817,0.0020184405636178827,0.002019810043943496,-1.3694803256132475e-06,-0.0006784843459341556,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,36817,0.0020184405636178827,0.0020184570601450235,-1.6496527140835715e-08,-8.172907064088673e-06,-1.3529837984724118e-06,False
GLD,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.44770404960187,-0.005497678003877127,-5.3147338951062995e-05,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,36739,103.44220637159799,103.42865843562733,0.013547935970663616,0.00013097106535020175,-0.019045613974540743,False
GLD,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.44770404960187,-0.005497678003877127,-5.3147338951062995e-05,CONTIGUOUS_CAST_D,CP_REPO_FRESH,36739,103.44220637159799,103.48293442523526,-0.040728053637266726,-0.00039372761917856174,0.0352303756333896,True
GLD,PM_CAST_D,CP_REPO_FRESH,SMAPE,36739,103.44220637159799,103.44770404960187,-0.005497678003877127,-5.3147338951062995e-05,CAST_D_CALIBRATION_ONLY,CP_REPO_FRESH,36739,103.44220637159799,103.40803654539958,0.034169826198407804,0.00033032770081932217,-0.03966750420228493,False
GLD,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004814453130915529,0.00047158223915353797,9.863073938014928e-06,0.020486384787256905,SPECTRAL_RANDOM_CAST_D,CP_REPO_FRESH,36739,0.0004814453130915529,0.00047958201196031375,1.863301131239145e-06,0.00387022384593204,7.999772806775783e-06,True
GLD,PM_CAST_D,CP_REPO_FRESH,MAE,36739,0.0004814453130915529,0.00047158223915353797,9.863073938014928e-06,0.020486384787256905,CONTIGUOUS_CAST_D,CP_REPO_FRESH,36739,0.0004814453130915529,0.0004797611836881668,1.6841294033860706e-06,0.003498069993810101,8.178944534628857e-06,True
